isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	MSTRG.49449	MSTRG.49449.2	SoffiXsponR570.03Ag000800.v2.1	SoffiXsponR570.03Ag000800.1.v2.1	antisense	intergenic	1474	divergent	upstream
0	MSTRG.49449	MSTRG.49449.2	SoffiXsponR570.03Ag000600.v2.1	SoffiXsponR570.03Ag000600.1.v2.1	sense	intergenic	9155	same_strand	downstream
0	MSTRG.49449	MSTRG.49449.2	SoffiXsponR570.03Ag000700.v2.1	SoffiXsponR570.03Ag000700.1.v2.1	sense	intergenic	4446	same_strand	downstream
1	MSTRG.50418	MSTRG.50418.1	SoffiXsponR570.03Ag120800.v2.1	SoffiXsponR570.03Ag120800.1.v2.1	antisense	intergenic	10389	convergent	downstream
1	MSTRG.122377	MSTRG.122377.1	SoffiXsponR570.08Ag197700.v2.1	SoffiXsponR570.08Ag197700.2.v2.1	strand_unknow	intergenic	12459	unknow strand(s)	downstream
0	MSTRG.122377	MSTRG.122377.1	SoffiXsponR570.08Ag197700.v2.1	SoffiXsponR570.08Ag197700.3.v2.1	strand_unknow	intergenic	12460	unknow strand(s)	downstream
1	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246600.v2.1	SoffiXsponR570.04Cg246600.1.v2.1	antisense	genic	0	nested	intronic
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246300.v2.1	SoffiXsponR570.04Cg246300.1.v2.1	sense	intergenic	8682	same_strand	downstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246700.v2.1	SoffiXsponR570.04Cg246700.2.v2.1	sense	intergenic	8093	same_strand	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246600.v2.1	SoffiXsponR570.04Cg246600.2.v2.1	antisense	intergenic	861	divergent	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246700.v2.1	SoffiXsponR570.04Cg246700.1.v2.1	sense	intergenic	8145	same_strand	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246500.v2.1	SoffiXsponR570.04Cg246500.1.v2.1	sense	intergenic	1929	same_strand	downstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246400.v2.1	SoffiXsponR570.04Cg246400.1.v2.1	antisense	intergenic	7801	divergent	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246700.v2.1	SoffiXsponR570.04Cg246700.5.v2.1	sense	intergenic	8136	same_strand	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246700.v2.1	SoffiXsponR570.04Cg246700.3.v2.1	sense	intergenic	8093	same_strand	upstream
0	MSTRG.70911	MSTRG.70911.2	SoffiXsponR570.04Cg246700.v2.1	SoffiXsponR570.04Cg246700.4.v2.1	sense	intergenic	8137	same_strand	upstream
1	MSTRG.78277	MSTRG.78277.1	SoffiXsponR570.05Ag321400.v2.1	SoffiXsponR570.05Ag321400.1.v2.1	sense	intergenic	10257	same_strand	upstream
0	MSTRG.78277	MSTRG.78277.1	SoffiXsponR570.05Ag321500.v2.1	SoffiXsponR570.05Ag321500.1.v2.1	sense	intergenic	19185	same_strand	upstream
0	MSTRG.78277	MSTRG.78277.1	SoffiXsponR570.05Ag321400.v2.1	SoffiXsponR570.05Ag321400.2.v2.1	sense	intergenic	10881	same_strand	upstream
1	MSTRG.99370	MSTRG.99370.1	SoffiXsponR570.06Cg076500.v2.1	SoffiXsponR570.06Cg076500.1.v2.1	sense	intergenic	514	same_strand	upstream
0	MSTRG.99370	MSTRG.99370.1	SoffiXsponR570.06Cg076400.v2.1	SoffiXsponR570.06Cg076400.1.v2.1	antisense	intergenic	4712	convergent	downstream
1	MSTRG.25252	MSTRG.25252.4	SoffiXsponR570.01Eg342900.v2.1	SoffiXsponR570.01Eg342900.1.v2.1	antisense	intergenic	10607	convergent	downstream
0	MSTRG.25252	MSTRG.25252.4	SoffiXsponR570.01Eg343000.v2.1	SoffiXsponR570.01Eg343000.1.v2.1	sense	intergenic	13928	same_strand	upstream
1	MSTRG.33751	MSTRG.33751.1	SoffiXsponR570.02Bg257600.v2.1	SoffiXsponR570.02Bg257600.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.33751	MSTRG.33751.1	SoffiXsponR570.02Bg257700.v2.1	SoffiXsponR570.02Bg257700.1.v2.1	sense	intergenic	2038	same_strand	downstream
0	MSTRG.33751	MSTRG.33751.1	SoffiXsponR570.02Bg257700.v2.1	SoffiXsponR570.02Bg257700.2.v2.1	sense	intergenic	2039	same_strand	downstream
1	MSTRG.79904	MSTRG.79904.2	SoffiXsponR570.05Bg161600.v2.1	SoffiXsponR570.05Bg161600.1.v2.1	antisense	genic	0	nested	intronic
1	MSTRG.89205	MSTRG.89205.1	SoffiXsponR570.05Eg330900.v2.1	SoffiXsponR570.05Eg330900.1.v2.1	strand_unknow	genic	0	nested	intronic
0	MSTRG.89205	MSTRG.89205.1	SoffiXsponR570.05Eg330800.v2.1	SoffiXsponR570.05Eg330800.1.v2.1	strand_unknow	intergenic	6500	unknow strand(s)	upstream
0	MSTRG.89205	MSTRG.89205.1	SoffiXsponR570.05Eg331000.v2.1	SoffiXsponR570.05Eg331000.1.v2.1	strand_unknow	intergenic	7649	unknow strand(s)	upstream
0	MSTRG.89205	MSTRG.89205.1	SoffiXsponR570.05Eg330800.v2.1	SoffiXsponR570.05Eg330800.3.v2.1	strand_unknow	intergenic	6565	unknow strand(s)	upstream
0	MSTRG.89205	MSTRG.89205.1	SoffiXsponR570.05Eg330800.v2.1	SoffiXsponR570.05Eg330800.2.v2.1	strand_unknow	intergenic	6513	unknow strand(s)	upstream
1	MSTRG.35046	MSTRG.35046.3	SoffiXsponR570.02Cg026900.v2.1	SoffiXsponR570.02Cg026900.1.v2.1	antisense	intergenic	4848	divergent	upstream
0	MSTRG.35046	MSTRG.35046.3	SoffiXsponR570.02Cg027000.v2.1	SoffiXsponR570.02Cg027000.1.v2.1	sense	intergenic	9492	same_strand	downstream
1	MSTRG.125216	MSTRG.125216.1	SoffiXsponR570.08Cg169200.v2.1	SoffiXsponR570.08Cg169200.1.v2.1	strand_unknow	intergenic	33639	unknow strand(s)	upstream
0	MSTRG.125216	MSTRG.125216.1	SoffiXsponR570.08Cg169300.v2.1	SoffiXsponR570.08Cg169300.1.v2.1	strand_unknow	intergenic	33709	unknow strand(s)	upstream
1	MSTRG.136081	MSTRG.136081.2	SoffiXsponR570.09Cg168900.v2.1	SoffiXsponR570.09Cg168900.2.v2.1	antisense	intergenic	562	convergent	downstream
0	MSTRG.136081	MSTRG.136081.2	SoffiXsponR570.09Cg168900.v2.1	SoffiXsponR570.09Cg168900.1.v2.1	antisense	intergenic	2602	convergent	downstream
0	MSTRG.136081	MSTRG.136081.2	SoffiXsponR570.09Cg168800.v2.1	SoffiXsponR570.09Cg168800.1.v2.1	antisense	intergenic	2657	divergent	upstream
0	MSTRG.136081	MSTRG.136081.2	SoffiXsponR570.09Cg168800.v2.1	SoffiXsponR570.09Cg168800.2.v2.1	antisense	intergenic	2865	divergent	upstream
1	MSTRG.94620	MSTRG.94620.4	SoffiXsponR570.5_9Ag207100.v2.1	SoffiXsponR570.5_9Ag207100.1.v2.1	sense	intergenic	4398	same_strand	upstream
1	MSTRG.96292	MSTRG.96292.1	SoffiXsponR570.5_9Ag457300.v2.1	SoffiXsponR570.5_9Ag457300.1.v2.1	sense	intergenic	28104	same_strand	downstream
1	MSTRG.23131	MSTRG.23131.1	SoffiXsponR570.01Eg063400.v2.1	SoffiXsponR570.01Eg063400.1.v2.1	strand_unknow	intergenic	21129	unknow strand(s)	downstream
0	MSTRG.23131	MSTRG.23131.1	SoffiXsponR570.01Eg063400.v2.1	SoffiXsponR570.01Eg063400.2.v2.1	strand_unknow	intergenic	21161	unknow strand(s)	downstream
1	MSTRG.35362	MSTRG.35362.1	SoffiXsponR570.02Cg065600.v2.1	SoffiXsponR570.02Cg065600.1.v2.1	antisense	intergenic	1927	convergent	downstream
1	MSTRG.112756	MSTRG.112756.1	SoffiXsponR570.07Cg121500.v2.1	SoffiXsponR570.07Cg121500.1.v2.1	antisense	intergenic	16340	divergent	upstream
0	MSTRG.112756	MSTRG.112756.1	SoffiXsponR570.07Cg121600.v2.1	SoffiXsponR570.07Cg121600.1.v2.1	sense	intergenic	19515	same_strand	downstream
1	MSTRG.141682	MSTRG.141682.1	SoffiXsponR570.9us90g022300.v2.1	SoffiXsponR570.9us90g022300.1.v2.1	strand_unknow	intergenic	4320	unknow strand(s)	downstream
0	MSTRG.141682	MSTRG.141682.1	SoffiXsponR570.9us90g022300.v2.1	SoffiXsponR570.9us90g022300.3.v2.1	strand_unknow	intergenic	4347	unknow strand(s)	downstream
0	MSTRG.141682	MSTRG.141682.1	SoffiXsponR570.9us90g022300.v2.1	SoffiXsponR570.9us90g022300.2.v2.1	strand_unknow	intergenic	4339	unknow strand(s)	downstream
1	MSTRG.139128	MSTRG.139128.1	SoffiXsponR570.1Z083000.v2.1	SoffiXsponR570.1Z083000.1.v2.1	sense	intergenic	9690	same_strand	upstream
1	MSTRG.1397	MSTRG.1397.1	SoffiXsponR570.10Ag200400.v2.1	SoffiXsponR570.10Ag200400.1.v2.1	strand_unknow	intergenic	40952	unknow strand(s)	upstream
0	MSTRG.1397	MSTRG.1397.1	SoffiXsponR570.10Ag200200.v2.1	SoffiXsponR570.10Ag200200.1.v2.1	strand_unknow	intergenic	45062	unknow strand(s)	upstream
0	MSTRG.1397	MSTRG.1397.1	SoffiXsponR570.10Ag200300.v2.1	SoffiXsponR570.10Ag200300.1.v2.1	strand_unknow	intergenic	43311	unknow strand(s)	upstream
1	MSTRG.63638	MSTRG.63638.2	SoffiXsponR570.03Gg024700.v2.1	SoffiXsponR570.03Gg024700.1.v2.1	antisense	intergenic	1	convergent	downstream
1	MSTRG.139641	MSTRG.139641.1	SoffiXsponR570.1Z152600.v2.1	SoffiXsponR570.1Z152600.1.v2.1	strand_unknow	intergenic	3717	unknow strand(s)	upstream
0	MSTRG.139641	MSTRG.139641.1	SoffiXsponR570.1Z152500.v2.1	SoffiXsponR570.1Z152500.1.v2.1	strand_unknow	intergenic	7860	unknow strand(s)	downstream
0	MSTRG.139641	MSTRG.139641.1	SoffiXsponR570.1Z152500.v2.1	SoffiXsponR570.1Z152500.2.v2.1	strand_unknow	intergenic	7860	unknow strand(s)	downstream
1	MSTRG.106618	MSTRG.106618.1	SoffiXsponR570.6_9Ag197000.v2.1	SoffiXsponR570.6_9Ag197000.2.v2.1	strand_unknow	intergenic	43696	unknow strand(s)	upstream
0	MSTRG.106618	MSTRG.106618.1	SoffiXsponR570.6_9Ag197000.v2.1	SoffiXsponR570.6_9Ag197000.1.v2.1	strand_unknow	intergenic	43794	unknow strand(s)	upstream
1	MSTRG.18364	MSTRG.18364.7	SoffiXsponR570.01Cg233000.v2.1	SoffiXsponR570.01Cg233000.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.18364	MSTRG.18364.7	SoffiXsponR570.01Cg233200.v2.1	SoffiXsponR570.01Cg233200.1.v2.1	sense	intergenic	8922	same_strand	downstream
0	MSTRG.18364	MSTRG.18364.7	SoffiXsponR570.01Cg233100.v2.1	SoffiXsponR570.01Cg233100.1.v2.1	antisense	intergenic	3441	divergent	upstream
0	MSTRG.18364	MSTRG.18364.7	SoffiXsponR570.01Cg233100.v2.1	SoffiXsponR570.01Cg233100.2.v2.1	antisense	intergenic	3452	divergent	upstream
1	MSTRG.20144	MSTRG.20144.1	SoffiXsponR570.01Dg058100.v2.1	SoffiXsponR570.01Dg058100.2.v2.1	sense	genic	0	nested	intronic
0	MSTRG.20144	MSTRG.20144.1	SoffiXsponR570.01Dg058100.v2.1	SoffiXsponR570.01Dg058100.1.v2.1	sense	genic	0	nested	intronic
1	MSTRG.7495	MSTRG.7495.11	SoffiXsponR570.10os1g021700.v2.1	SoffiXsponR570.10os1g021700.1.v2.1	sense	intergenic	214	same_strand	downstream
1	MSTRG.105326	MSTRG.105326.1	SoffiXsponR570.6_9Ag017900.v2.1	SoffiXsponR570.6_9Ag017900.1.v2.1	sense	intergenic	3084	same_strand	downstream
0	MSTRG.105326	MSTRG.105326.1	SoffiXsponR570.6_9Ag017800.v2.1	SoffiXsponR570.6_9Ag017800.1.v2.1	sense	intergenic	5286	same_strand	upstream
1	MSTRG.75582	MSTRG.75582.1	SoffiXsponR570.04Gg051300.v2.1	SoffiXsponR570.04Gg051300.1.v2.1	strand_unknow	intergenic	10431	unknow strand(s)	upstream
0	MSTRG.75582	MSTRG.75582.1	SoffiXsponR570.04Gg051200.v2.1	SoffiXsponR570.04Gg051200.1.v2.1	strand_unknow	intergenic	11533	unknow strand(s)	downstream
0	MSTRG.75582	MSTRG.75582.1	SoffiXsponR570.04Gg051200.v2.1	SoffiXsponR570.04Gg051200.2.v2.1	strand_unknow	intergenic	13180	unknow strand(s)	downstream
0	MSTRG.75582	MSTRG.75582.1	SoffiXsponR570.04Gg051300.v2.1	SoffiXsponR570.04Gg051300.2.v2.1	strand_unknow	intergenic	10990	unknow strand(s)	upstream
1	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472500.v2.1	SoffiXsponR570.01Bg472500.1.v2.1	antisense	intergenic	987	divergent	upstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472400.v2.1	SoffiXsponR570.01Bg472400.1.v2.1	sense	intergenic	7014	same_strand	downstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472700.v2.1	SoffiXsponR570.01Bg472700.1.v2.1	antisense	intergenic	5479	convergent	downstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472700.v2.1	SoffiXsponR570.01Bg472700.2.v2.1	antisense	intergenic	5479	convergent	downstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472600.v2.1	SoffiXsponR570.01Bg472600.1.v2.1	antisense	intergenic	1787	convergent	downstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472600.v2.1	SoffiXsponR570.01Bg472600.2.v2.1	antisense	intergenic	1806	convergent	downstream
0	MSTRG.16247	MSTRG.16247.12	SoffiXsponR570.01Bg472700.v2.1	SoffiXsponR570.01Bg472700.3.v2.1	antisense	intergenic	5463	convergent	downstream
1	MSTRG.78900	MSTRG.78900.1	SoffiXsponR570.05Bg021500.v2.1	SoffiXsponR570.05Bg021500.1.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.71978	MSTRG.71978.1	SoffiXsponR570.04Dg101000.v2.1	SoffiXsponR570.04Dg101000.1.v2.1	sense	intergenic	5754	same_strand	downstream
1	MSTRG.32510	MSTRG.32510.1	SoffiXsponR570.02Bg090400.v2.1	SoffiXsponR570.02Bg090400.1.v2.1	antisense	intergenic	2695	convergent	downstream
0	MSTRG.32510	MSTRG.32510.1	SoffiXsponR570.02Bg090500.v2.1	SoffiXsponR570.02Bg090500.1.v2.1	antisense	intergenic	7209	convergent	downstream
0	MSTRG.32510	MSTRG.32510.1	SoffiXsponR570.02Bg090300.v2.1	SoffiXsponR570.02Bg090300.1.v2.1	antisense	intergenic	6357	divergent	upstream
1	MSTRG.1240	MSTRG.1240.1	SoffiXsponR570.10Ag175400.v2.1	SoffiXsponR570.10Ag175400.1.v2.1	antisense	intergenic	2156	divergent	upstream
0	MSTRG.1240	MSTRG.1240.1	SoffiXsponR570.10Ag175300.v2.1	SoffiXsponR570.10Ag175300.1.v2.1	sense	intergenic	5682	same_strand	downstream
1	MSTRG.7316	MSTRG.7316.20	SoffiXsponR570.10Fg121500.v2.1	SoffiXsponR570.10Fg121500.3.v2.1	antisense	intergenic	882	convergent	downstream
0	MSTRG.7316	MSTRG.7316.20	SoffiXsponR570.10Fg121500.v2.1	SoffiXsponR570.10Fg121500.4.v2.1	antisense	intergenic	888	convergent	downstream
0	MSTRG.7316	MSTRG.7316.20	SoffiXsponR570.10Fg121500.v2.1	SoffiXsponR570.10Fg121500.2.v2.1	antisense	intergenic	910	convergent	downstream
0	MSTRG.7316	MSTRG.7316.20	SoffiXsponR570.10Fg121500.v2.1	SoffiXsponR570.10Fg121500.1.v2.1	antisense	intergenic	910	convergent	downstream
1	MSTRG.114851	MSTRG.114851.1	SoffiXsponR570.07Dg125400.v2.1	SoffiXsponR570.07Dg125400.1.v2.1	strand_unknow	intergenic	869	unknow strand(s)	upstream
0	MSTRG.114851	MSTRG.114851.1	SoffiXsponR570.07Dg125500.v2.1	SoffiXsponR570.07Dg125500.2.v2.1	strand_unknow	intergenic	8276	unknow strand(s)	downstream
0	MSTRG.114851	MSTRG.114851.1	SoffiXsponR570.07Dg125500.v2.1	SoffiXsponR570.07Dg125500.1.v2.1	strand_unknow	intergenic	8313	unknow strand(s)	downstream
1	MSTRG.129878	MSTRG.129878.1	SoffiXsponR570.8_10Ag265200.v2.1	SoffiXsponR570.8_10Ag265200.1.v2.1	sense	intergenic	12402	same_strand	downstream
1	MSTRG.71188	MSTRG.71188.1	SoffiXsponR570.04Dg007300.v2.1	SoffiXsponR570.04Dg007300.1.v2.1	antisense	intergenic	1957	divergent	upstream
0	MSTRG.71188	MSTRG.71188.1	SoffiXsponR570.04Dg007300.v2.1	SoffiXsponR570.04Dg007300.2.v2.1	antisense	intergenic	1990	divergent	upstream
1	MSTRG.103464	MSTRG.103464.6	SoffiXsponR570.06Fg095400.v2.1	SoffiXsponR570.06Fg095400.1.v2.1	antisense	genic	0	containing	exonic
1	MSTRG.66316	MSTRG.66316.2	SoffiXsponR570.04Ag175400.v2.1	SoffiXsponR570.04Ag175400.1.v2.1	antisense	genic	0	overlapping	exonic
1	MSTRG.97845	MSTRG.97845.5	SoffiXsponR570.06Ag154500.v2.1	SoffiXsponR570.06Ag154500.2.v2.1	antisense	intergenic	650	divergent	upstream
0	MSTRG.97845	MSTRG.97845.5	SoffiXsponR570.06Ag154400.v2.1	SoffiXsponR570.06Ag154400.1.v2.1	antisense	intergenic	1723	convergent	downstream
0	MSTRG.97845	MSTRG.97845.5	SoffiXsponR570.06Ag154500.v2.1	SoffiXsponR570.06Ag154500.1.v2.1	antisense	intergenic	1336	divergent	upstream
0	MSTRG.97845	MSTRG.97845.5	SoffiXsponR570.06Ag154600.v2.1	SoffiXsponR570.06Ag154600.2.v2.1	sense	intergenic	3168	same_strand	downstream
0	MSTRG.97845	MSTRG.97845.5	SoffiXsponR570.06Ag154600.v2.1	SoffiXsponR570.06Ag154600.1.v2.1	sense	intergenic	3167	same_strand	downstream
1	MSTRG.68862	MSTRG.68862.5	SoffiXsponR570.04Bg239400.v2.1	SoffiXsponR570.04Bg239400.1.v2.1	antisense	intergenic	6635	divergent	upstream
0	MSTRG.68862	MSTRG.68862.5	SoffiXsponR570.04Bg239400.v2.1	SoffiXsponR570.04Bg239400.2.v2.1	antisense	intergenic	6981	divergent	upstream
1	MSTRG.92151	MSTRG.92151.1	SoffiXsponR570.05Gg083100.v2.1	SoffiXsponR570.05Gg083100.1.v2.1	strand_unknow	intergenic	1410	unknow strand(s)	upstream
0	MSTRG.92151	MSTRG.92151.1	SoffiXsponR570.05Gg083200.v2.1	SoffiXsponR570.05Gg083200.1.v2.1	strand_unknow	intergenic	5235	unknow strand(s)	downstream
1	MSTRG.133879	MSTRG.133879.1	SoffiXsponR570.09Bg032500.v2.1	SoffiXsponR570.09Bg032500.1.v2.1	antisense	genic	0	overlapping	exonic
0	MSTRG.133879	MSTRG.133879.1	SoffiXsponR570.09Bg032400.v2.1	SoffiXsponR570.09Bg032400.1.v2.1	antisense	genic	0	containing	intronic
1	MSTRG.66380	MSTRG.66380.1	SoffiXsponR570.04Ag182800.v2.1	SoffiXsponR570.04Ag182800.2.v2.1	antisense	intergenic	5206	convergent	downstream
0	MSTRG.66380	MSTRG.66380.1	SoffiXsponR570.04Ag182800.v2.1	SoffiXsponR570.04Ag182800.1.v2.1	antisense	intergenic	5262	convergent	downstream
1	MSTRG.125568	MSTRG.125568.13	SoffiXsponR570.08Dg012200.v2.1	SoffiXsponR570.08Dg012200.1.v2.1	sense	intergenic	9897	same_strand	upstream
1	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016100.v2.1	SoffiXsponR570.03Bg016100.1.v2.1	sense	intergenic	10591	same_strand	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.3.v2.1	antisense	intergenic	18130	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.4.v2.1	antisense	intergenic	18432	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.8.v2.1	antisense	intergenic	18112	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.7.v2.1	antisense	intergenic	18110	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.6.v2.1	antisense	intergenic	18108	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.9.v2.1	antisense	intergenic	18108	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.1.v2.1	antisense	intergenic	18130	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.5.v2.1	antisense	intergenic	18432	divergent	upstream
0	MSTRG.52269	MSTRG.52269.8	SoffiXsponR570.03Bg016200.v2.1	SoffiXsponR570.03Bg016200.2.v2.1	antisense	intergenic	18130	divergent	upstream
1	MSTRG.16971	MSTRG.16971.4	SoffiXsponR570.01Cg054400.v2.1	SoffiXsponR570.01Cg054400.1.v2.1	sense	intergenic	1169	same_strand	downstream
0	MSTRG.16971	MSTRG.16971.4	SoffiXsponR570.01Cg054400.v2.1	SoffiXsponR570.01Cg054400.2.v2.1	sense	intergenic	1169	same_strand	downstream
0	MSTRG.16971	MSTRG.16971.4	SoffiXsponR570.01Cg054400.v2.1	SoffiXsponR570.01Cg054400.3.v2.1	sense	intergenic	1169	same_strand	downstream
1	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513600.v2.1	SoffiXsponR570.01Ag513600.1.v2.1	antisense	intergenic	120	convergent	downstream
0	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513500.v2.1	SoffiXsponR570.01Ag513500.2.v2.1	antisense	intergenic	966	divergent	upstream
0	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513500.v2.1	SoffiXsponR570.01Ag513500.1.v2.1	antisense	intergenic	1079	divergent	upstream
0	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513500.v2.1	SoffiXsponR570.01Ag513500.3.v2.1	antisense	intergenic	1113	divergent	upstream
0	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513500.v2.1	SoffiXsponR570.01Ag513500.5.v2.1	antisense	intergenic	1420	divergent	upstream
0	MSTRG.12064	MSTRG.12064.8	SoffiXsponR570.01Ag513500.v2.1	SoffiXsponR570.01Ag513500.4.v2.1	antisense	intergenic	1287	divergent	upstream
1	MSTRG.73606	MSTRG.73606.1	SoffiXsponR570.04Eg119600.v2.1	SoffiXsponR570.04Eg119600.1.v2.1	strand_unknow	intergenic	4522	unknow strand(s)	upstream
0	MSTRG.73606	MSTRG.73606.1	SoffiXsponR570.04Eg119500.v2.1	SoffiXsponR570.04Eg119500.1.v2.1	strand_unknow	intergenic	5405	unknow strand(s)	downstream
0	MSTRG.73606	MSTRG.73606.1	SoffiXsponR570.04Eg119500.v2.1	SoffiXsponR570.04Eg119500.2.v2.1	strand_unknow	intergenic	5373	unknow strand(s)	downstream
1	MSTRG.21172	MSTRG.21172.1	SoffiXsponR570.01Dg197200.v2.1	SoffiXsponR570.01Dg197200.1.v2.1	strand_unknow	intergenic	4275	unknow strand(s)	upstream
1	MSTRG.70301	MSTRG.70301.1	SoffiXsponR570.04Cg164400.v2.1	SoffiXsponR570.04Cg164400.1.v2.1	antisense	intergenic	9376	divergent	upstream
0	MSTRG.70301	MSTRG.70301.1	SoffiXsponR570.04Cg164400.v2.1	SoffiXsponR570.04Cg164400.2.v2.1	antisense	intergenic	9557	divergent	upstream
1	MSTRG.80423	MSTRG.80423.2	SoffiXsponR570.05Bg236800.v2.1	SoffiXsponR570.05Bg236800.1.v2.1	sense	intergenic	652	same_strand	upstream
0	MSTRG.80423	MSTRG.80423.2	SoffiXsponR570.05Bg236700.v2.1	SoffiXsponR570.05Bg236700.1.v2.1	sense	intergenic	2316	same_strand	downstream
0	MSTRG.80423	MSTRG.80423.2	SoffiXsponR570.05Bg236900.v2.1	SoffiXsponR570.05Bg236900.1.v2.1	antisense	intergenic	2042	convergent	downstream
1	MSTRG.48913	MSTRG.48913.1	SoffiXsponR570.02Gg258600.v2.1	SoffiXsponR570.02Gg258600.1.v2.1	strand_unknow	intergenic	16842	unknow strand(s)	upstream
0	MSTRG.48913	MSTRG.48913.1	SoffiXsponR570.02Gg258700.v2.1	SoffiXsponR570.02Gg258700.1.v2.1	strand_unknow	intergenic	19469	unknow strand(s)	downstream
1	MSTRG.7173	MSTRG.7173.1	SoffiXsponR570.10Fg099400.v2.1	SoffiXsponR570.10Fg099400.2.v2.1	sense	intergenic	2470	same_strand	downstream
0	MSTRG.7173	MSTRG.7173.1	SoffiXsponR570.10Fg099400.v2.1	SoffiXsponR570.10Fg099400.1.v2.1	sense	intergenic	7384	same_strand	downstream
0	MSTRG.7173	MSTRG.7173.1	SoffiXsponR570.10Fg099300.v2.1	SoffiXsponR570.10Fg099300.1.v2.1	antisense	intergenic	3833	divergent	upstream
1	MSTRG.136622	MSTRG.136622.1	SoffiXsponR570.09Dg067100.v2.1	SoffiXsponR570.09Dg067100.1.v2.1	antisense	genic	0	nested	intronic
0	MSTRG.136622	MSTRG.136622.1	SoffiXsponR570.09Dg067200.v2.1	SoffiXsponR570.09Dg067200.1.v2.1	sense	intergenic	2480	same_strand	downstream
1	MSTRG.36802	MSTRG.36802.1	SoffiXsponR570.02Cg255700.v2.1	SoffiXsponR570.02Cg255700.1.v2.1	antisense	intergenic	14798	divergent	upstream
0	MSTRG.36802	MSTRG.36802.1	SoffiXsponR570.02Cg255800.v2.1	SoffiXsponR570.02Cg255800.1.v2.1	sense	intergenic	17580	same_strand	downstream
1	MSTRG.17228	MSTRG.17228.1	SoffiXsponR570.01Cg086600.v2.1	SoffiXsponR570.01Cg086600.1.v2.1	sense	intergenic	14372	same_strand	downstream
1	MSTRG.122843	MSTRG.122843.4	SoffiXsponR570.08Bg036600.v2.1	SoffiXsponR570.08Bg036600.2.v2.1	sense	intergenic	1	same_strand	upstream
0	MSTRG.122843	MSTRG.122843.4	SoffiXsponR570.08Bg036400.v2.1	SoffiXsponR570.08Bg036400.1.v2.1	sense	intergenic	4335	same_strand	downstream
0	MSTRG.122843	MSTRG.122843.4	SoffiXsponR570.08Bg036500.v2.1	SoffiXsponR570.08Bg036500.1.v2.1	sense	intergenic	2224	same_strand	downstream
0	MSTRG.122843	MSTRG.122843.4	SoffiXsponR570.08Bg036600.v2.1	SoffiXsponR570.08Bg036600.1.v2.1	sense	intergenic	1	same_strand	upstream
