name	kmerScore_1mer	kmerScore_2mer	kmerScore_3mer	kmerScore_6mer	kmerScore_9mer	kmerScore_12mer	ORF_cover	RNA_size	coding_potential	label
MSTRG.96322.1	0.510108	0.519545	0.51392	0.519106	0.503159	0.397242	0.149122807017544	1368	0.004	0
MSTRG.96326.1	0.518633	0.539861	0.560956	0.591333	0.602649	0.414634	0.445406125166445	1502	0.03	0
MSTRG.96327.1	0.509024	0.520688	0.518264	0.521299	0.517283	0.389532	0.610738255033557	447	0.196	0
MSTRG.96329.1	0.495985	0.493369	0.48512	0.467444	0.457535	0.273963	0.209395973154362	745	0	0
MSTRG.96330.1	0.498689	0.497672	0.504049	0.508843	0.51881	0.415373	0.296493092454835	941	0.208	0
MSTRG.96331.1	0.496617	0.492876	0.520923	0.551015	0.603413	0.612856	0.701492537313433	402	0.704	1
MSTRG.96342.1	0.488449	0.474711	0.46677	0.425367	0.401965	0.335382	0.316239316239316	351	0.012	0
MSTRG.96357.1	0.497615	0.496872	0.507359	0.528533	0.563921	0.365144	0.489795918367347	343	0.042	0
MSTRG.96359.1	0.517643	0.536483	0.54955	0.577741	0.60157	0.530891	0.952646239554318	718	0.648	1
MSTRG.96363.1	0.500767	0.503214	0.508436	0.50784	0.50424	0.447495	0.49266862170088	341	0.084	0
MSTRG.96368.1	0.493124	0.48691	0.472177	0.469792	0.467892	0.404828	0.197674418604651	1032	0.008	0
MSTRG.96368.2	0.505249	0.511459	0.505618	0.529289	0.548749	0.407446	0.131767109295199	979	0.008	0
MSTRG.96369.1	0.507043	0.516026	0.537163	0.575709	0.613299	0.468108	0.121693121693122	1701	0.012	0
MSTRG.96376.1	0.512251	0.522364	0.522145	0.548321	0.549855	0.474052	0.197044334975369	609	0.018	0
MSTRG.96378.1	0.507831	0.51424	0.506293	0.502568	0.505477	0.342908	0.401215805471125	329	0.08	0
MSTRG.96382.1	0.495722	0.492213	0.469061	0.447015	0.47066	0.343175	0.252906976744186	344	0.024	0
MSTRG.96395.1	0.512317	0.524329	0.512196	0.52044	0.528698	0.493992	0.348578491965389	809	0.386	0
MSTRG.96400.1	0.519484	0.540051	0.514697	0.500955	0.493751	0.345308	0.332247557003257	307	0.052	0
MSTRG.96405.1	0.51351	0.53172	0.555571	0.596319	0.609874	0.526561	0.196007259528131	551	0.024	0
MSTRG.96414.1	0.506958	0.516074	0.532905	0.584201	0.628372	0.611082	0.235714285714286	560	0.388	0
MSTRG.96414.2	0.497894	0.498262	0.476937	0.465908	0.47091	0.336326	0.158823529411765	680	0.01	0
MSTRG.96414.3	0.504531	0.511259	0.506416	0.535111	0.545823	0.536201	0.351443123938879	589	0.378	0
MSTRG.96414.4	0.505493	0.513039	0.514107	0.550368	0.579639	0.538809	0.365131578947368	608	0.458	1
MSTRG.96417.1	0.515905	0.535343	0.542913	0.588919	0.649882	0.636734	0.713004484304933	223	0.398	0
MSTRG.96418.1	0.492888	0.485099	0.489442	0.490278	0.532867	0.365166	0.403990024937656	401	0.064	0
MSTRG.96419.1	0.505977	0.512971	0.508431	0.51219	0.50889	0.327777	0.46524064171123	374	0.046	0
MSTRG.96421.1	0.516614	0.534058	0.534846	0.543396	0.535076	0.38216	0.170228445099484	1357	0	0
MSTRG.96421.2	0.516614	0.534058	0.534846	0.543396	0.535076	0.38216	0.167877906976744	1376	0.002	0
MSTRG.96422.1	0.507619	0.515676	0.519971	0.532742	0.549204	0.47891	0.231229235880399	1505	0.228	0
MSTRG.96422.2	0.493504	0.48561	0.474563	0.471583	0.477718	0.443874	0.192139737991266	687	0.006	0
MSTRG.96424.1	0.502186	0.505867	0.512224	0.523003	0.510495	0.446852	0.548571428571429	350	0.084	0
MSTRG.96425.1	0.51962	0.541755	0.533249	0.540135	0.544408	0.370047	0.228235294117647	1275	0.044	0
MSTRG.96425.2	0.520333	0.542882	0.535163	0.54231	0.545988	0.36576	0.224299065420561	1284	0.034	0
MSTRG.96434.1	0.499047	0.496879	0.492043	0.486356	0.475059	0.366125	0.350877192982456	684	0.076	0
MSTRG.96441.1	0.491033	0.479581	0.483514	0.476636	0.441657	0.330848	0.105463182897862	2105	0	0
MSTRG.96441.10	0.497833	0.497265	0.503091	0.522617	0.54004	0.443414	0.195908733280881	1271	0.02	0
MSTRG.96441.11	0.495439	0.493653	0.471439	0.481568	0.515246	0.370751	0.163069544364508	1251	0.008	0
MSTRG.96441.12	0.497833	0.497265	0.503091	0.522617	0.54004	0.443414	0.202933985330073	1227	0.24	0
MSTRG.96441.13	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.133654425045154	1661	0.008	0
MSTRG.96441.14	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.14140127388535	1570	0.008	0
MSTRG.96441.2	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.129144851657941	1719	0.008	0
MSTRG.96441.3	0.496488	0.493205	0.504506	0.526819	0.546808	0.44748	0.178423236514523	1446	0.026	0
MSTRG.96441.4	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.140862944162437	1576	0.008	0
MSTRG.96441.5	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.131907308377897	1683	0.01	0
MSTRG.96441.6	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.125707814269536	1766	0.012	0
MSTRG.96441.7	0.491033	0.479581	0.483514	0.476636	0.441657	0.330848	0.107662463627546	2062	0	0
MSTRG.96441.8	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.153314917127072	1448	0.008	0
MSTRG.96441.9	0.51108	0.523801	0.508996	0.521698	0.539739	0.465799	0.132537313432836	1675	0.01	0
MSTRG.96444.1	0.487693	0.471058	0.471587	0.446054	0.406349	0.239553	0.162277580071174	1405	0	0
MSTRG.96445.1	0.511824	0.526662	0.524587	0.531154	0.528878	0.425078	0.187732342007435	1614	0.002	0
MSTRG.96445.2	0.511824	0.526662	0.524587	0.531154	0.528878	0.425078	0.17595818815331	1722	0.004	0
MSTRG.96446.1	0.51428	0.529097	0.524889	0.532923	0.517112	0.402539	0.485496183206107	655	0.282	0
MSTRG.96447.1	0.489713	0.477313	0.436349	0.373388	0.297596	0.204471	0.142105263157895	380	0	0
MSTRG.96450.1	0.510316	0.52228	0.52482	0.55528	0.583559	0.471368	0.208029197080292	548	0.05	0
MSTRG.96458.1	0.49706	0.492479	0.515558	0.539465	0.571885	0.579267	0.532924961715161	653	0.778	1
MSTRG.96459.1	0.522465	0.54582	0.552922	0.598282	0.627514	0.516762	0.663157894736842	380	0.222	0
MSTRG.96470.1	0.500588	0.507158	0.518714	0.533032	0.523832	0.403849	0.0825688073394495	2180	0.002	0
MSTRG.96470.2	0.500588	0.507158	0.518714	0.533032	0.523832	0.403849	0.109622411693057	1642	0.004	0
MSTRG.96470.3	0.500588	0.507158	0.518714	0.533032	0.523832	0.403849	0.108827085852479	1654	0.004	0
MSTRG.96475.1	0.521465	0.543173	0.550892	0.569422	0.578969	0.365557	0.817241379310345	290	0.016	0
MSTRG.96478.1	0.502871	0.50902	0.509631	0.535693	0.542869	0.481871	0.47583081570997	662	0.594	1
MSTRG.96482.1	0.493053	0.487116	0.534362	0.544373	0.595488	0.358945	0.109185441941075	577	0.016	0
MSTRG.96483.1	0.503298	0.509224	0.523074	0.543926	0.568866	0.489843	0.425623387790198	1163	0.828	1
MSTRG.96484.1	0.517457	0.537026	0.550056	0.60073	0.634531	0.544294	0.6	360	0.366	0
MSTRG.96497.1	0.497412	0.495357	0.499642	0.494976	0.49409	0.310085	0.574618096357227	851	0.02	0
MSTRG.96504.1	0.515551	0.531525	0.55727	0.594936	0.620056	0.549168	0.757575757575758	594	0.59	1
MSTRG.96515.1	0.490551	0.481001	0.461178	0.428919	0.423874	0.361506	0.564853556485356	239	0.026	0
MSTRG.96540.1	0.504975	0.511574	0.494337	0.499951	0.541183	0.501167	0.414027149321267	442	0.254	0
MSTRG.96543.1	0.497752	0.49533	0.524172	0.549973	0.591524	0.55917	0.559006211180124	644	0.838	1
MSTRG.96543.2	0.490593	0.481509	0.498857	0.521444	0.56528	0.496531	0.449416342412451	514	0.28	0
MSTRG.96545.1	0.503113	0.506449	0.526978	0.54933	0.569311	0.455704	0.78099173553719	1936	0.662	1
MSTRG.96548.1	0.49021	0.483199	0.479813	0.506484	0.517738	0.367699	0.192567567567568	296	0.01	0
MSTRG.96551.1	0.492534	0.48558	0.468406	0.444271	0.414255	0.346847	0.34453781512605	357	0.008	0
MSTRG.96554.1	0.490611	0.482337	0.46365	0.44899	0.466126	0.430353	0.267326732673267	808	0.044	0
MSTRG.96557.1	0.498572	0.496533	0.496351	0.501034	0.50574	0.410168	0.178687196110211	2468	0.008	0
MSTRG.96557.2	0.498572	0.496533	0.496351	0.501034	0.50574	0.410168	0.185919055649241	2372	0.008	0
MSTRG.96560.1	0.516394	0.534793	0.535768	0.579933	0.589484	0.49592	0.892351274787535	353	0.298	0
MSTRG.96564.1	0.520487	0.539623	0.53207	0.564331	0.579681	0.487219	0.577132486388385	551	0.542	1
MSTRG.96567.1	0.492333	0.483844	0.468953	0.462242	0.487926	0.401572	0.252539912917271	689	0.046	0
MSTRG.96567.2	0.486893	0.474208	0.456707	0.436006	0.445374	0.362104	0.198854337152209	1222	0.002	0
MSTRG.96567.3	0.492333	0.483844	0.468953	0.462242	0.487926	0.401572	0.234185733512786	743	0.036	0
MSTRG.96568.1	0.515167	0.533226	0.546094	0.563984	0.610311	0.502054	0.598006644518272	301	0.13	0
MSTRG.96569.1	0.495969	0.492704	0.487512	0.497735	0.518182	0.386518	0.161461794019934	1505	0.002	0
MSTRG.96569.2	0.494305	0.488926	0.481315	0.473337	0.482691	0.382899	0.216249236408064	1637	0.31	0
MSTRG.96569.3	0.494305	0.488926	0.481315	0.473337	0.482691	0.382899	0.240652617267165	1471	0.286	0
MSTRG.96569.4	0.494305	0.488926	0.481315	0.473337	0.482691	0.382899	0.251599147121535	1407	0.328	0
MSTRG.96569.5	0.494305	0.488926	0.481315	0.473337	0.482691	0.382899	0.24464409122322	1447	0.282	0
MSTRG.96569.6	0.495969	0.492704	0.487512	0.497735	0.518182	0.386518	0.222527472527473	1092	0.126	0
MSTRG.96573.1	0.506859	0.512467	0.534621	0.553049	0.546077	0.456125	0.535714285714286	588	0.282	0
MSTRG.96573.2	0.510221	0.520714	0.554967	0.58301	0.566533	0.477565	0.249097472924188	554	0.07	0
MSTRG.96576.1	0.513965	0.530825	0.560847	0.606191	0.629643	0.499426	0.694214876033058	363	0.206	0
MSTRG.96578.1	0.509302	0.5178	0.474699	0.447628	0.422722	0.337497	0.694029850746269	268	0.016	0
MSTRG.9658.1	0.511882	0.524853	0.508391	0.51423	0.511818	0.391365	0.341874578556979	1483	0.322	0
MSTRG.9658.2	0.510141	0.51944	0.519642	0.520216	0.499267	0.31211	0.329032258064516	775	0.014	0
MSTRG.9658.3	0.511882	0.524853	0.508391	0.51423	0.511818	0.391365	0.347498286497601	1459	0.312	0
MSTRG.96582.1	0.519936	0.540629	0.570159	0.655537	0.725693	0.648907	0.702770780856423	397	0.916	1
MSTRG.96586.1	0.492977	0.484999	0.473869	0.458558	0.458648	0.303801	0.184810126582278	1185	0	0
MSTRG.96586.2	0.522723	0.543068	0.537901	0.557533	0.569826	0.420693	0.157751586582049	1103	0.01	0
MSTRG.96586.3	0.523009	0.543631	0.537336	0.556762	0.578203	0.425687	0.187709497206704	895	0.034	0
MSTRG.96586.4	0.492977	0.484999	0.473869	0.458558	0.458648	0.303801	0.197297297297297	1110	0	0
MSTRG.96586.5	0.523009	0.543631	0.537336	0.556762	0.578203	0.425687	0.241379310344828	696	0.086	0
MSTRG.96586.6	0.523009	0.543631	0.537336	0.556762	0.578203	0.425687	0.186046511627907	903	0.034	0
MSTRG.96586.7	0.523009	0.543631	0.537336	0.556762	0.578203	0.425687	0.192660550458716	872	0.032	0
MSTRG.96586.8	0.52177	0.54253	0.536673	0.563991	0.588216	0.425436	0.190355329949239	788	0.026	0
MSTRG.96588.1	0.511617	0.523713	0.535075	0.57216	0.602119	0.487116	0.201738334858188	2186	0.37	0
MSTRG.96588.2	0.512429	0.525141	0.5377	0.577928	0.608237	0.490388	0.231884057971014	1863	0.338	0
MSTRG.96588.3	0.512691	0.52658	0.538605	0.574969	0.597354	0.485556	0.258495145631068	1648	0.366	0
MSTRG.9660.1	0.496882	0.491207	0.479971	0.469004	0.475824	0.378538	0.136787564766839	1930	0	0
MSTRG.96601.1	0.499759	0.498637	0.49506	0.49505	0.515575	0.359441	0.432291666666667	576	0.144	0
MSTRG.96601.2	0.499875	0.499204	0.50062	0.500136	0.52165	0.363991	0.578823529411765	425	0.202	0
MSTRG.96604.1	0.514954	0.533571	0.548039	0.577457	0.576595	0.436762	0.354087709799675	1847	0.19	0
MSTRG.96604.2	0.514954	0.533571	0.548039	0.577457	0.576595	0.436762	0.172696065487193	3787	0.002	0
MSTRG.96604.3	0.514954	0.533571	0.548039	0.577457	0.576595	0.436762	0.266178266178266	2457	0.07	0
MSTRG.96605.1	0.514468	0.52991	0.532693	0.550625	0.552312	0.445593	0.92511013215859	454	0.344	0
MSTRG.96611.1	0.516983	0.537107	0.542989	0.558033	0.551622	0.432388	0.403181568842567	1823	0.092	0
MSTRG.96613.2	0.497142	0.493307	0.471014	0.451471	0.469467	0.399073	0.203488372093023	516	0.046	0
MSTRG.96614.1	0.499003	0.496301	0.487568	0.490849	0.523682	0.449666	0.382978723404255	376	0.13	0
MSTRG.96617.1	0.508327	0.517043	0.554616	0.598666	0.63875	0.59346	0.922222222222222	540	0.822	1
MSTRG.96620.1	0.497424	0.492853	0.472583	0.43585	0.406432	0.112913	0.16241443683883	1607	0	0
MSTRG.96629.1	0.494331	0.489887	0.478573	0.452711	0.418231	0.201179	0.103163686382393	2181	0	0
MSTRG.96641.1	0.513556	0.529231	0.524607	0.531776	0.538773	0.556128	0.151628603519281	2671	0.026	0
MSTRG.96655.1	0.512582	0.528603	0.532036	0.54038	0.527934	0.412448	0.280409731113956	781	0.078	0
MSTRG.96660.1	0.48854	0.471002	0.425452	0.376126	0.299796	0.081067	0.344262295081967	244	0	0
MSTRG.96663.1	0.508054	0.517529	0.53165	0.570409	0.601548	0.566409	0.915057915057915	518	0.73	1
MSTRG.96663.2	0.507786	0.517604	0.525816	0.558981	0.589786	0.545131	0.894459102902375	379	0.502	1
MSTRG.96669.1	0.507426	0.516303	0.514165	0.543646	0.562259	0.268337	0.698181818181818	275	0.03	0
MSTRG.9667.1	0.493855	0.487038	0.474045	0.445561	0.41117	0.376248	0.182080924855491	1038	0.006	0
MSTRG.96673.1	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.0893092105263158	6080	0.01	0
MSTRG.96673.2	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.112889812889813	4810	0.014	0
MSTRG.96673.3	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.1043428132206	5204	0.01	0
MSTRG.96673.4	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.105029013539652	5170	0.01	0
MSTRG.96673.5	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.0928681375064135	5847	0.012	0
MSTRG.96673.6	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.0925515595704789	5867	0.01	0
MSTRG.96673.7	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.216334661354582	2510	0.546	1
MSTRG.96673.8	0.509413	0.520937	0.535209	0.571075	0.604969	0.515562	0.222449815649324	2441	0.584	1
MSTRG.96679.1	0.502308	0.506287	0.53152	0.566678	0.61627	0.490276	0.489570552147239	815	0.762	1
MSTRG.96683.1	0.510663	0.52407	0.536863	0.567142	0.577815	0.434454	0.545171339563863	963	0.296	0
MSTRG.96684.1	0.517804	0.536598	0.557735	0.604402	0.623613	0.556985	0.297709923664122	1048	0.474	1
MSTRG.96688.1	0.517111	0.537121	0.536645	0.561956	0.573454	0.501703	0.177558569667078	1622	0.012	0
MSTRG.96693.1	0.508075	0.517771	0.519418	0.541867	0.557519	0.480078	0.17039586919105	2324	0	0
MSTRG.96694.1	0.513638	0.529552	0.539141	0.558903	0.554815	0.420245	0.280487804878049	1722	0.098	0
MSTRG.96697.1	0.508929	0.518349	0.522552	0.544148	0.54215	0.411586	0.647632311977716	718	0.56	1
MSTRG.96704.1	0.4987	0.498557	0.494146	0.502647	0.536244	0.456366	0.672268907563025	357	0.402	0
MSTRG.96706.1	0.499853	0.502023	0.520166	0.54787	0.570805	0.462535	0.203811101905551	1207	0.104	0
MSTRG.96706.2	0.499853	0.502023	0.520166	0.54787	0.570805	0.462535	0.204488778054863	1203	0.108	0
MSTRG.96719.1	0.513836	0.528296	0.531948	0.54261	0.546362	0.367925	0.198930481283422	1870	0.004	0
MSTRG.96719.2	0.514086	0.52923	0.534046	0.547077	0.54778	0.374135	0.298230834035383	1187	0.102	0
MSTRG.96719.3	0.514086	0.52923	0.534046	0.547077	0.54778	0.374135	0.299239222316145	1183	0.098	0
MSTRG.96719.4	0.514152	0.52906	0.534126	0.54524	0.545523	0.377416	0.202305475504323	1735	0.054	0
MSTRG.96728.1	0.495787	0.492186	0.503115	0.516395	0.552483	0.501152	0.555156306144448	2783	0.996	1
MSTRG.96728.2	0.495787	0.492186	0.503115	0.516395	0.552483	0.501152	0.326914938637325	4726	0.904	1
MSTRG.96729.1	0.485558	0.468032	0.446254	0.397983	0.285662	0.034967	0.548507462686567	268	0	0
MSTRG.96730.2	0.51179	0.525507	0.540561	0.570838	0.580041	0.513974	0.38556338028169	568	0.292	0
MSTRG.96733.1	0.507661	0.516965	0.547751	0.58988	0.637625	0.575297	0.500830564784053	1204	0.982	1
MSTRG.96733.2	0.507661	0.516965	0.547751	0.58988	0.637625	0.575297	0.629436325678497	958	0.986	1
MSTRG.96733.3	0.510136	0.521702	0.51647	0.509543	0.493614	0.404754	0.565868263473054	334	0.052	0
MSTRG.96736.34	0.496836	0.495418	0.511948	0.525118	0.54291	0.446946	0.202702702702703	740	0.086	0
MSTRG.96739.1	0.492349	0.484612	0.503536	0.510183	0.520279	0.428775	0.280701754385965	684	0.07	0
MSTRG.96742.1	0.51178	0.524083	0.534675	0.55743	0.566275	0.419854	0.280788177339901	1827	0.118	0
MSTRG.96746.1	0.496489	0.488594	0.495961	0.513488	0.530243	0.387208	0.101022248947685	1663	0.006	0
MSTRG.96747.1	0.495127	0.490024	0.487417	0.489254	0.503506	0.442034	0.847328244274809	262	0.132	0
MSTRG.96750.1	0.501952	0.503529	0.485985	0.478177	0.485423	0.390705	0.192271442035815	1061	0	0
MSTRG.96750.2	0.487433	0.473105	0.458574	0.41816	0.325445	0.057516	0.14320987654321	1215	0	0
MSTRG.96751.1	0.496095	0.493039	0.47155	0.459626	0.482182	0.391711	0.183157894736842	475	0.008	0
MSTRG.96761.1	0.506289	0.512256	0.538033	0.578086	0.632919	0.569568	0.214285714285714	1092	0.424	0
MSTRG.96761.2	0.506289	0.512256	0.538033	0.578086	0.632919	0.569568	0.233766233766234	1001	0.466	1
MSTRG.96761.3	0.512964	0.528246	0.527068	0.552133	0.569175	0.467087	0.199170124481328	964	0.018	0
MSTRG.96761.4	0.506289	0.512256	0.538033	0.578086	0.632919	0.569568	0.236602628918099	989	0.486	1
MSTRG.96763.1	0.505906	0.51054	0.514762	0.523403	0.514989	0.4065	0.670588235294118	765	0.756	1
MSTRG.96768.1	0.4981	0.494487	0.519599	0.540356	0.557465	0.235633	0.751491053677932	503	0.05	0
MSTRG.9677.1	0.520946	0.543373	0.553147	0.589729	0.624989	0.534568	0.584323040380047	421	0.422	0
MSTRG.96772.1	0.521396	0.542343	0.575268	0.614003	0.64235	0.588787	0.633730834752981	587	0.68	1
MSTRG.96781.1	0.513149	0.526378	0.520671	0.531931	0.528418	0.444738	0.585123966942149	605	0.534	1
MSTRG.96782.1	0.515184	0.532669	0.535304	0.552993	0.562483	0.465423	0.294243070362473	938	0.28	0
MSTRG.968.1	0.520548	0.542427	0.540929	0.560234	0.569455	0.451844	0.346153846153846	1014	0.376	0
MSTRG.968.2	0.523649	0.548373	0.548861	0.571242	0.580693	0.473958	0.316923076923077	975	0.356	0
MSTRG.9681.1	0.508197	0.51662	0.510884	0.511801	0.508667	0.395963	0.141565080613449	2543	0.002	0
MSTRG.9681.2	0.506268	0.512349	0.506053	0.500139	0.490424	0.417865	0.0740238611713666	3688	0.002	0
MSTRG.9681.3	0.511109	0.523985	0.508775	0.506873	0.525373	0.39327	0.109905020352782	2211	0.002	0
MSTRG.9681.4	0.505002	0.511312	0.525679	0.532624	0.532463	0.482845	0.22734375	1280	0.254	0
MSTRG.9681.5	0.505002	0.511312	0.525679	0.532624	0.532463	0.482845	0.129506008010681	2247	0.004	0
MSTRG.9681.6	0.505361	0.511453	0.509937	0.506486	0.497948	0.410134	0.204929577464789	1420	0.138	0
MSTRG.96820.1	0.505047	0.510107	0.50434	0.518061	0.545979	0.531046	0.554430379746835	1185	0.856	1
MSTRG.96824.1	0.507861	0.516095	0.508549	0.506104	0.497838	0.39437	0.288686605981795	769	0.102	0
MSTRG.96825.1	0.514525	0.529572	0.541073	0.578689	0.611838	0.395826	0.715447154471545	369	0.026	0
MSTRG.96827.1	0.515892	0.533301	0.522499	0.514014	0.496683	0.387472	0.305418719211823	1218	0.268	0
MSTRG.96828.1	0.492146	0.484772	0.453035	0.421443	0.405369	0.329233	0.207407407407407	405	0.01	0
MSTRG.96834.1	0.523772	0.547503	0.560199	0.595519	0.61244	0.48852	0.178041543026706	2359	0.01	0
MSTRG.96836.1	0.511426	0.523196	0.515299	0.525968	0.54874	0.461484	0.208663819402074	1639	0.39	0
MSTRG.96837.1	0.506096	0.513644	0.544025	0.586474	0.618231	0.668601	0.745577085088458	1187	0.992	1
MSTRG.96838.1	0.519675	0.543389	0.559622	0.602375	0.621432	0.534261	0.495145631067961	412	0.296	0
MSTRG.96840.1	0.510926	0.525769	0.519272	0.531735	0.53967	0.476301	0.0791686127977581	4282	0.002	0
MSTRG.96840.10	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.183787128712871	1616	0.002	0
MSTRG.96840.2	0.511111	0.525789	0.523441	0.535896	0.544577	0.480671	0.106396453451552	3158	0	0
MSTRG.96840.3	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.124789915966387	2380	0.006	0
MSTRG.96840.4	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.130721830985915	2272	0.006	0
MSTRG.96840.5	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.143547607539874	2069	0.004	0
MSTRG.96840.6	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.136551724137931	2175	0.006	0
MSTRG.96840.7	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.127687016337059	2326	0.006	0
MSTRG.96840.8	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.151840490797546	1956	0.006	0
MSTRG.96840.9	0.511029	0.526057	0.542984	0.567234	0.581869	0.490058	0.152777777777778	1944	0.004	0
MSTRG.96844.1	0.496674	0.489816	0.453979	0.432503	0.423855	0.43848	0.134751773049645	423	0.008	0
MSTRG.96855.1	0.488491	0.479788	0.474925	0.457778	0.455325	0.374021	0.309133489461358	427	0.092	0
MSTRG.96856.1	0.510148	0.523695	0.52708	0.545884	0.544738	0.45542	0.587368421052632	475	0.38	0
MSTRG.96856.2	0.51154	0.526829	0.526143	0.536296	0.529717	0.427496	0.483300589390963	509	0.18	0
MSTRG.96856.3	0.511651	0.526829	0.528379	0.538418	0.535203	0.41498	0.515337423312883	489	0.138	0
MSTRG.96856.4	0.511554	0.52774	0.508647	0.542453	0.577722	0.509411	0.469879518072289	332	0.216	0
MSTRG.96856.5	0.506776	0.516996	0.51348	0.540955	0.565289	0.462892	0.832369942196532	346	0.296	0
MSTRG.96857.1	0.524838	0.548573	0.534885	0.548275	0.55073	0.479341	0.319895968790637	769	0.18	0
MSTRG.96857.2	0.524535	0.548581	0.563653	0.602543	0.613535	0.531581	0.285906040268456	745	0.146	0
MSTRG.96861.1	0.495473	0.491477	0.470707	0.453534	0.448178	0.382537	0.341708542713568	597	0.052	0
MSTRG.96873.1	0.492624	0.480826	0.45992	0.43365	0.423081	0.304829	0.152380952380952	630	0.002	0
MSTRG.96876.1	0.494259	0.491693	0.517146	0.546413	0.594716	0.806933	0.520408163265306	588	0.866	1
MSTRG.96876.2	0.490429	0.482888	0.490871	0.500747	0.54067	0.682071	0.501440922190202	347	0.662	1
MSTRG.96876.3	0.493944	0.491362	0.51349	0.529457	0.569648	0.717613	0.298387096774194	744	0.912	1
MSTRG.96877.1	0.49729	0.497789	0.491807	0.469586	0.441153	0.305154	0.25111821086262	1565	0.056	0
MSTRG.96877.2	0.514353	0.528775	0.527221	0.533589	0.551635	0.487897	0.356756756756757	925	0.514	1
MSTRG.96879.1	0.494466	0.488224	0.486376	0.484327	0.489392	0.322359	0.0943231441048035	2290	0	0
MSTRG.96879.2	0.487834	0.473032	0.451182	0.424336	0.413043	0.299083	0.124137931034483	1740	0.002	0
MSTRG.96880.1	0.518405	0.536694	0.525768	0.541676	0.539748	0.441132	0.425242718446602	1030	0.46	1
MSTRG.96881.1	0.517402	0.536353	0.530242	0.535769	0.521081	0.346569	0.15235792019347	1654	0	0
