sequence_name	coding_score	classification
MSTRG.121621.1	0.90461	coding
MSTRG.121623.1	0.92657	coding
MSTRG.121623.2	0.59657	coding
MSTRG.121623.3	0.83594	coding
MSTRG.121623.4	0.84004	coding
MSTRG.121623.5	0.59027	coding
MSTRG.121623.6	0.79005	coding
MSTRG.121627.1	0.73555	coding
MSTRG.121629.1	0.13148	noncoding
MSTRG.121634.1	0.93952	coding
MSTRG.121635.1	0.59701	coding
MSTRG.121637.1	0.67342	coding
MSTRG.121637.2	0.78231	coding
MSTRG.121654.1	0.97448	coding
MSTRG.121655.1	0.96292	coding
MSTRG.121660.1	0.99885	coding
MSTRG.121665.1	0.16385	noncoding
MSTRG.121666.1	0.34688	noncoding
MSTRG.121666.2	0.50199	coding
MSTRG.121666.3	0.73001	coding
MSTRG.121667.1	0.05145	noncoding
MSTRG.121668.1	0.41269	noncoding
MSTRG.121670.1	0.02932	noncoding
MSTRG.121677.1	0.84152	coding
MSTRG.121681.1	0.72137	coding
MSTRG.121681.2	0.69430	coding
MSTRG.121687.1	0.32713	noncoding
MSTRG.121696.1	0.49908	noncoding
MSTRG.121696.2	0.70201	coding
MSTRG.121696.3	0.82529	coding
MSTRG.121696.4	0.73495	coding
MSTRG.121696.5	0.76265	coding
MSTRG.121696.6	0.79822	coding
MSTRG.121696.7	0.84875	coding
MSTRG.121696.8	0.80820	coding
MSTRG.121696.10	0.49470	noncoding
MSTRG.121696.9	0.81093	coding
MSTRG.121696.11	0.46699	noncoding
MSTRG.121696.12	0.87970	coding
MSTRG.121696.13	0.81202	coding
MSTRG.121697.1	0.49664	noncoding
MSTRG.121697.2	0.63631	coding
MSTRG.121697.3	0.63262	coding
MSTRG.121697.4	0.54419	coding
MSTRG.121702.1	0.38297	noncoding
MSTRG.121703.1	0.16632	noncoding
MSTRG.121704.1	0.71275	coding
MSTRG.121704.2	0.79968	coding
MSTRG.121705.1	0.01230	noncoding
MSTRG.121707.1	0.99839	coding
MSTRG.121711.1	0.11086	noncoding
MSTRG.121723.1	0.18155	noncoding
MSTRG.121723.2	0.19749	noncoding
MSTRG.121732.1	0.90493	coding
MSTRG.121733.1	0.99571	coding
MSTRG.121735.1	0.81989	coding
MSTRG.121753.1	0.90449	coding
MSTRG.121760.1	0.88543	coding
MSTRG.121771.1	0.02485	noncoding
MSTRG.121772.1	0.88919	coding
MSTRG.121781.1	0.88035	coding
MSTRG.121783.1	0.06957	noncoding
MSTRG.121791.1	0.87551	coding
MSTRG.121792.1	0.54001	coding
MSTRG.121797.1	0.72637	coding
MSTRG.121797.2	0.31673	noncoding
MSTRG.121798.1	0.78338	coding
MSTRG.121799.1	0.56041	coding
MSTRG.121814.1	0.86670	coding
MSTRG.121818.1	0.03827	noncoding
MSTRG.121819.1	0.94668	coding
MSTRG.121819.2	0.94681	coding
MSTRG.121819.3	0.93287	coding
MSTRG.121824.1	0.67030	coding
MSTRG.121833.1	0.68543	coding
MSTRG.121834.1	0.58446	coding
MSTRG.121837.1	0.06971	noncoding
MSTRG.121839.1	0.84385	coding
MSTRG.121840.1	0.98926	coding
MSTRG.121841.1	0.99210	coding
MSTRG.121842.1	0.35059	noncoding
MSTRG.121846.1	0.91720	coding
MSTRG.121850.1	0.16525	noncoding
MSTRG.121850.2	0.16101	noncoding
MSTRG.121850.3	0.17696	noncoding
MSTRG.121850.4	0.14026	noncoding
MSTRG.121853.1	0.59844	coding
MSTRG.121853.2	0.55900	coding
MSTRG.121862.1	0.93922	coding
MSTRG.121862.2	0.92559	coding
MSTRG.121873.1	0.10109	noncoding
MSTRG.121872.12	0.38792	noncoding
MSTRG.121876.1	0.99276	coding
MSTRG.121883.1	0.95511	coding
MSTRG.121883.2	0.92661	coding
MSTRG.121883.3	0.95452	coding
MSTRG.121883.4	0.99822	coding
MSTRG.121903.1	0.13867	noncoding
MSTRG.121903.2	0.15205	noncoding
MSTRG.121903.3	0.27829	noncoding
MSTRG.121907.1	0.65581	coding
MSTRG.121907.2	0.47757	noncoding
MSTRG.121907.3	0.76334	coding
MSTRG.121907.4	0.48208	noncoding
MSTRG.121907.5	0.28333	noncoding
MSTRG.121907.6	0.29570	noncoding
MSTRG.121907.7	0.82347	coding
MSTRG.121919.1	0.10770	noncoding
MSTRG.121926.1	0.58688	coding
MSTRG.121930.1	0.86517	coding
MSTRG.121931.1	0.99488	coding
MSTRG.121932.1	0.98855	coding
MSTRG.121933.1	0.12665	noncoding
MSTRG.121933.2	0.13547	noncoding
MSTRG.121937.1	0.77651	coding
MSTRG.121947.6	0.75339	coding
MSTRG.121950.1	0.05794	noncoding
MSTRG.121955.1	0.80794	coding
MSTRG.121970.1	0.05826	noncoding
MSTRG.121971.1	0.98571	coding
MSTRG.121983.1	0.98175	coding
MSTRG.121992.1	0.83674	coding
MSTRG.121998.1	0.60717	coding
MSTRG.122002.1	0.36388	noncoding
MSTRG.122002.2	0.79211	coding
MSTRG.122003.1	0.82849	coding
MSTRG.122006.1	0.16918	noncoding
MSTRG.122006.2	0.12044	noncoding
MSTRG.122006.3	0.08577	noncoding
MSTRG.122007.1	0.23459	noncoding
MSTRG.122009.1	0.16608	noncoding
MSTRG.122010.1	0.48909	noncoding
MSTRG.122015.1	0.41756	noncoding
MSTRG.122019.1	0.98589	coding
MSTRG.122025.1	0.94473	coding
MSTRG.122029.1	0.82746	coding
MSTRG.122048.1	0.99941	coding
MSTRG.122048.2	0.99798	coding
MSTRG.122048.3	0.99917	coding
MSTRG.122048.4	0.99959	coding
MSTRG.122048.5	0.99872	coding
MSTRG.122055.1	0.06500	noncoding
MSTRG.122060.1	0.65065	coding
MSTRG.122060.2	0.76266	coding
MSTRG.122060.3	0.71459	coding
MSTRG.122061.1	0.39443	noncoding
MSTRG.122061.2	0.40944	noncoding
MSTRG.122061.3	0.42526	noncoding
MSTRG.122060.4	0.80103	coding
MSTRG.122060.5	0.92994	coding
MSTRG.122070.1	0.03875	noncoding
MSTRG.122072.1	0.65396	coding
MSTRG.122075.1	0.99264	coding
MSTRG.122076.1	0.99066	coding
MSTRG.122093.4	0.47805	noncoding
MSTRG.122093.1	0.16357	noncoding
MSTRG.122093.2	0.09113	noncoding
MSTRG.122093.3	0.09756	noncoding
MSTRG.122093.5	0.11292	noncoding
MSTRG.122093.6	0.15273	noncoding
MSTRG.122093.7	0.11237	noncoding
MSTRG.122094.1	0.04918	noncoding
MSTRG.122101.1	0.78958	coding
MSTRG.122106.1	0.81388	coding
MSTRG.122107.1	0.49359	noncoding
MSTRG.122128.1	0.99562	coding
MSTRG.122139.1	0.99857	coding
MSTRG.122162.1	0.26326	noncoding
MSTRG.122162.2	0.26158	noncoding
MSTRG.122170.1	0.84216	coding
MSTRG.122176.1	0.83969	coding
MSTRG.122176.2	0.87473	coding
MSTRG.122176.3	0.61828	coding
MSTRG.122181.1	0.77675	coding
MSTRG.122202.1	0.99950	coding
MSTRG.122205.1	0.88014	coding
MSTRG.122205.2	0.86914	coding
MSTRG.122211.1	0.99948	coding
MSTRG.122213.1	0.83066	coding
MSTRG.122215.1	0.53992	coding
MSTRG.122215.2	0.59743	coding
MSTRG.122227.1	0.92181	coding
MSTRG.122228.1	0.26103	noncoding
MSTRG.122228.2	0.21748	noncoding
MSTRG.122229.1	0.06393	noncoding
MSTRG.122232.1	0.78732	coding
MSTRG.122242.1	0.18777	noncoding
MSTRG.122242.2	0.67491	coding
MSTRG.122242.3	0.21135	noncoding
MSTRG.122243.1	0.81673	coding
MSTRG.122243.2	0.91891	coding
MSTRG.122244.1	0.82057	coding
MSTRG.122246.1	0.41983	noncoding
MSTRG.122248.1	0.99820	coding
MSTRG.122248.2	0.99958	coding
MSTRG.122249.1	0.79333	coding
MSTRG.122250.1	0.97594	coding
MSTRG.122251.1	0.44744	noncoding
MSTRG.122251.2	0.38206	noncoding
MSTRG.122251.4	0.53333	coding
MSTRG.122251.3	0.69598	coding
MSTRG.122251.5	0.58708	coding
MSTRG.122251.6	0.52996	coding
MSTRG.122251.7	0.49602	noncoding
MSTRG.122256.1	0.91253	coding
MSTRG.122261.1	0.26564	noncoding
MSTRG.122271.1	0.99822	coding
MSTRG.122271.2	0.94260	coding
MSTRG.122281.1	0.34470	noncoding
MSTRG.122289.1	0.18866	noncoding
MSTRG.122304.1	0.57124	coding
MSTRG.122304.2	0.60315	coding
MSTRG.122305.1	0.86606	coding
MSTRG.122306.1	0.22709	noncoding
MSTRG.122309.1	0.54360	coding
MSTRG.122310.1	0.04763	noncoding
MSTRG.122317.1	0.23939	noncoding
MSTRG.122324.1	0.93025	coding
MSTRG.122324.2	0.87677	coding
MSTRG.122327.1	0.02759	noncoding
MSTRG.122328.1	0.90588	coding
MSTRG.122328.2	0.45709	noncoding
MSTRG.122329.1	0.97330	coding
MSTRG.122329.2	0.78371	coding
MSTRG.122329.3	0.99797	coding
MSTRG.122338.1	0.74461	coding
MSTRG.122348.1	0.01642	noncoding
MSTRG.122356.1	0.40685	noncoding
MSTRG.122363.1	0.99736	coding
MSTRG.122363.2	0.99536	coding
MSTRG.122372.1	0.33469	noncoding
MSTRG.122376.1	0.43603	noncoding
MSTRG.122377.1	0.41038	noncoding
MSTRG.122405.5	0.84429	coding
MSTRG.122430.1	0.97943	coding
MSTRG.122431.6	0.67832	coding
MSTRG.122431.7	0.85333	coding
MSTRG.122431.8	0.99881	coding
MSTRG.122431.9	0.99243	coding
MSTRG.122439.1	0.08610	noncoding
MSTRG.122443.1	0.23382	noncoding
MSTRG.122447.1	0.71848	coding
MSTRG.122469.1	0.95881	coding
MSTRG.122475.1	0.99928	coding
MSTRG.122485.1	0.99633	coding
MSTRG.122495.1	0.99971	coding
MSTRG.122495.2	0.99833	coding
MSTRG.122495.3	0.99859	coding
MSTRG.122506.1	0.34989	noncoding
MSTRG.122511.1	0.60938	coding
MSTRG.122516.1	0.80551	coding
MSTRG.122525.1	0.81055	coding
MSTRG.122541.1	0.74895	coding
MSTRG.122542.1	0.44043	noncoding
MSTRG.122549.1	0.08913	noncoding
MSTRG.122561.1	0.30211	noncoding
MSTRG.122573.1	0.99260	coding
MSTRG.122593.1	0.10839	noncoding
MSTRG.122597.1	0.42703	noncoding
MSTRG.122604.1	0.29434	noncoding
MSTRG.122610.1	0.45094	noncoding
MSTRG.122614.1	0.12716	noncoding
MSTRG.122616.1	0.89453	coding
MSTRG.122617.1	0.82922	coding
MSTRG.122617.2	0.83829	coding
MSTRG.122621.1	0.96859	coding
MSTRG.122621.2	0.84601	coding
MSTRG.122623.1	0.52400	coding
MSTRG.122626.1	0.49573	noncoding
MSTRG.122626.2	0.54957	coding
MSTRG.122628.1	0.64703	coding
MSTRG.122627.52	0.99756	coding
MSTRG.122643.1	0.67027	coding
MSTRG.122643.2	0.77645	coding
MSTRG.122644.1	0.93848	coding
MSTRG.122655.1	0.02296	noncoding
MSTRG.122660.1	0.10965	noncoding
MSTRG.122668.1	0.77232	coding
MSTRG.122673.21	0.70633	coding
MSTRG.122673.22	0.25268	noncoding
MSTRG.122675.1	0.89547	coding
MSTRG.122676.1	0.90193	coding
MSTRG.122677.1	0.57689	coding
MSTRG.122679.1	0.61145	coding
MSTRG.122679.2	0.64056	coding
MSTRG.122679.3	0.57916	coding
MSTRG.122679.4	0.53769	coding
MSTRG.122680.7	0.97936	coding
MSTRG.122681.1	0.49880	noncoding
MSTRG.122683.1	0.02560	noncoding
MSTRG.122705.1	0.76425	coding
MSTRG.122708.1	0.89779	coding
MSTRG.122709.1	0.53370	coding
MSTRG.122712.1	0.35988	noncoding
MSTRG.122712.2	0.99140	coding
MSTRG.122717.1	0.63261	coding
MSTRG.122719.1	0.25139	noncoding
MSTRG.122720.1	0.99823	coding
MSTRG.122730.1	0.84107	coding
MSTRG.122746.1	0.89477	coding
MSTRG.122752.1	0.99500	coding
MSTRG.122752.2	0.99494	coding
MSTRG.122752.3	0.98906	coding
MSTRG.122753.1	0.19488	noncoding
MSTRG.122760.1	0.30356	noncoding
MSTRG.122761.1	0.80530	coding
MSTRG.122763.1	0.99904	coding
MSTRG.122763.2	0.23227	noncoding
MSTRG.122770.1	0.52025	coding
MSTRG.122770.2	0.67023	coding
MSTRG.122775.1	0.05468	noncoding
MSTRG.122775.2	0.08666	noncoding
MSTRG.122777.1	0.56288	coding
MSTRG.122779.1	0.34248	noncoding
MSTRG.122792.1	0.59389	coding
MSTRG.122801.1	0.67951	coding
MSTRG.122805.1	0.92418	coding
MSTRG.122807.1	0.87062	coding
MSTRG.122830.1	0.71288	coding
MSTRG.122830.2	0.55419	coding
MSTRG.122830.3	0.46386	noncoding
MSTRG.122830.4	0.64906	coding
MSTRG.122830.5	0.43460	noncoding
MSTRG.122830.6	0.68646	coding
MSTRG.122830.7	0.87515	coding
MSTRG.122830.8	0.68190	coding
MSTRG.122832.1	0.53700	coding
MSTRG.122832.2	0.59155	coding
MSTRG.122832.3	0.60596	coding
MSTRG.122834.1	0.15190	noncoding
MSTRG.122837.1	0.22373	noncoding
MSTRG.122843.1	0.73950	coding
MSTRG.122843.3	0.74312	coding
MSTRG.122843.5	0.72504	coding
MSTRG.122843.4	0.99005	coding
MSTRG.122844.1	0.57010	coding
MSTRG.122846.1	0.76853	coding
MSTRG.122847.1	0.37542	noncoding
MSTRG.122847.2	0.41419	noncoding
MSTRG.122853.1	0.47908	noncoding
MSTRG.122854.1	0.47379	noncoding
MSTRG.122854.2	0.50295	coding
MSTRG.122858.1	0.79632	coding
MSTRG.122864.1	0.80602	coding
MSTRG.122865.1	0.99618	coding
MSTRG.122866.1	0.97886	coding
MSTRG.122868.1	0.98487	coding
MSTRG.122870.1	0.91697	coding
MSTRG.122871.1	0.12731	noncoding
MSTRG.122881.1	0.99959	coding
MSTRG.122881.3	0.99929	coding
MSTRG.122881.2	0.99888	coding
MSTRG.122881.4	0.99852	coding
MSTRG.122881.5	0.99719	coding
MSTRG.122881.6	0.99778	coding
MSTRG.122881.7	0.99807	coding
MSTRG.122888.1	0.33122	noncoding
MSTRG.122889.1	0.74425	coding
MSTRG.122889.2	0.52756	coding
MSTRG.122889.3	0.78113	coding
MSTRG.122889.4	0.79766	coding
MSTRG.122889.5	0.67409	coding
MSTRG.122894.1	0.66088	coding
MSTRG.122902.1	0.19128	noncoding
MSTRG.122905.1	0.96132	coding
MSTRG.122905.2	0.78616	coding
MSTRG.122909.1	0.26806	noncoding
MSTRG.122917.1	0.65055	coding
MSTRG.122919.1	0.13743	noncoding
MSTRG.122919.2	0.39193	noncoding
MSTRG.122919.3	0.32919	noncoding
MSTRG.122923.1	0.13390	noncoding
MSTRG.122923.2	0.14035	noncoding
MSTRG.122923.3	0.07047	noncoding
MSTRG.122924.1	0.04688	noncoding
MSTRG.122932.1	0.16837	noncoding
MSTRG.122947.1	0.51515	coding
MSTRG.122947.2	0.35404	noncoding
MSTRG.122951.1	0.89262	coding
MSTRG.122954.1	0.02079	noncoding
MSTRG.122960.1	0.25491	noncoding
MSTRG.122961.1	0.10821	noncoding
MSTRG.122964.1	0.76093	coding
MSTRG.122971.1	0.68201	coding
MSTRG.122971.2	0.34019	noncoding
MSTRG.122971.3	0.37362	noncoding
MSTRG.122971.4	0.93735	coding
MSTRG.122971.5	0.83866	coding
MSTRG.122976.1	0.98319	coding
MSTRG.122978.1	0.99834	coding
MSTRG.122980.3	0.98893	coding
MSTRG.122980.4	0.99752	coding
MSTRG.122981.1	0.12442	noncoding
MSTRG.122985.1	0.90216	coding
MSTRG.122986.1	0.28541	noncoding
MSTRG.122985.2	0.80812	coding
MSTRG.122986.3	0.27070	noncoding
MSTRG.122986.4	0.48935	noncoding
MSTRG.122986.2	0.24306	noncoding
MSTRG.122986.5	0.27183	noncoding
MSTRG.122986.6	0.02558	noncoding
MSTRG.122986.7	0.01236	noncoding
MSTRG.122986.8	0.36792	noncoding
MSTRG.122992.1	0.25996	noncoding
MSTRG.122993.1	0.89666	coding
MSTRG.122996.1	0.11658	noncoding
MSTRG.122997.1	0.62663	coding
MSTRG.123004.1	0.10981	noncoding
MSTRG.123010.1	0.95589	coding
MSTRG.123011.1	0.03526	noncoding
MSTRG.123012.6	0.58315	coding
MSTRG.123012.7	0.66020	coding
MSTRG.123012.11	0.24156	noncoding
MSTRG.123012.3	0.53785	coding
MSTRG.123012.12	0.54855	coding
MSTRG.123012.4	0.71325	coding
MSTRG.123012.8	0.72886	coding
MSTRG.123012.13	0.61119	coding
MSTRG.123012.1	0.51600	coding
MSTRG.123012.5	0.19545	noncoding
MSTRG.123012.10	0.66064	coding
MSTRG.123012.2	0.67962	coding
MSTRG.123012.9	0.48663	noncoding
MSTRG.123012.14	0.71599	coding
MSTRG.123012.15	0.66673	coding
MSTRG.123012.16	0.19507	noncoding
MSTRG.123012.17	0.57388	coding
MSTRG.123012.18	0.52501	coding
MSTRG.123012.20	0.09467	noncoding
MSTRG.123012.19	0.08811	noncoding
MSTRG.123013.1	0.09722	noncoding
MSTRG.123013.2	0.04055	noncoding
MSTRG.123013.3	0.44452	noncoding
MSTRG.123013.4	0.87018	coding
MSTRG.123013.5	0.06475	noncoding
MSTRG.123015.3	0.97956	coding
MSTRG.123015.4	0.93949	coding
MSTRG.123022.1	0.88733	coding
MSTRG.123026.1	0.97224	coding
MSTRG.123031.1	0.99848	coding
MSTRG.123031.2	0.76860	coding
MSTRG.123037.1	0.64133	coding
MSTRG.123038.1	0.37936	noncoding
MSTRG.123040.1	0.51819	coding
MSTRG.123053.1	0.99791	coding
MSTRG.123055.1	0.39255	noncoding
MSTRG.123055.2	0.32415	noncoding
MSTRG.123059.1	0.66637	coding
MSTRG.123063.1	0.85460	coding
MSTRG.123064.1	0.22433	noncoding
MSTRG.123070.1	0.99976	coding
MSTRG.123070.2	0.99977	coding
MSTRG.123070.3	0.99976	coding
MSTRG.123073.1	0.99976	coding
MSTRG.123075.1	0.79466	coding
MSTRG.123086.1	0.90780	coding
MSTRG.123090.1	0.47501	noncoding
MSTRG.123090.2	0.96349	coding
MSTRG.123090.3	0.95625	coding
MSTRG.123090.4	0.75834	coding
MSTRG.123090.5	0.68958	coding
MSTRG.123090.6	0.49557	noncoding
MSTRG.123090.7	0.99297	coding
MSTRG.123090.8	0.43562	noncoding
MSTRG.123092.1	0.09135	noncoding
MSTRG.123093.1	0.99566	coding
MSTRG.123093.2	0.80850	coding
MSTRG.123096.1	0.58493	coding
MSTRG.123098.1	0.40152	noncoding
MSTRG.123098.2	0.50594	coding
MSTRG.123102.1	0.84830	coding
MSTRG.123103.1	0.43635	noncoding
MSTRG.123114.1	0.66275	coding
MSTRG.123114.2	0.72111	coding
MSTRG.123119.1	0.95705	coding
MSTRG.123119.2	0.95365	coding
MSTRG.123119.3	0.96234	coding
MSTRG.123119.4	0.95822	coding
MSTRG.123119.5	0.92788	coding
MSTRG.123119.6	0.91994	coding
MSTRG.123126.1	0.46795	noncoding
MSTRG.123128.1	0.89745	coding
MSTRG.123128.2	0.39061	noncoding
MSTRG.123133.1	0.70569	coding
MSTRG.123133.2	0.57495	coding
MSTRG.123146.1	0.93766	coding
MSTRG.123152.1	0.99381	coding
MSTRG.123155.1	0.99965	coding
MSTRG.123160.1	0.04560	noncoding
MSTRG.123163.1	0.05358	noncoding
MSTRG.123176.1	0.91957	coding
MSTRG.123176.2	0.71341	coding
MSTRG.123177.1	0.70321	coding
MSTRG.123189.1	0.66122	coding
MSTRG.123193.1	0.49069	noncoding
MSTRG.123194.1	0.09849	noncoding
MSTRG.123201.1	0.87116	coding
MSTRG.123204.1	0.99879	coding
MSTRG.123216.1	0.40770	noncoding
MSTRG.123219.1	0.80294	coding
MSTRG.123227.1	0.08868	noncoding
MSTRG.123228.1	0.99250	coding
MSTRG.123233.1	0.93042	coding
MSTRG.123233.2	0.16277	noncoding
MSTRG.123234.1	0.29681	noncoding
MSTRG.123239.1	0.69185	coding
MSTRG.123241.1	0.63816	coding
MSTRG.123244.1	0.58653	coding
MSTRG.123246.1	0.09089	noncoding
MSTRG.123246.2	0.05338	noncoding
MSTRG.123250.1	0.96092	coding
MSTRG.123257.1	0.99852	coding
MSTRG.123264.1	0.11647	noncoding
MSTRG.123265.1	0.51273	coding
MSTRG.123268.1	0.58813	coding
MSTRG.123273.1	0.40862	noncoding
MSTRG.123273.2	0.40622	noncoding
MSTRG.123277.1	0.70318	coding
MSTRG.123281.1	0.49873	noncoding
MSTRG.123283.1	0.27567	noncoding
MSTRG.123293.1	0.72760	coding
MSTRG.123293.2	0.69215	coding
MSTRG.123297.1	0.60329	coding
MSTRG.123297.2	0.51995	coding
MSTRG.123297.3	0.80867	coding
MSTRG.123297.4	0.63147	coding
MSTRG.123297.5	0.35897	noncoding
MSTRG.123301.1	0.98302	coding
MSTRG.123301.2	0.99087	coding
MSTRG.123302.4	0.35643	noncoding
MSTRG.123305.1	0.16820	noncoding
MSTRG.123306.1	0.88274	coding
MSTRG.123309.1	0.21583	noncoding
MSTRG.123318.1	0.88423	coding
MSTRG.123318.2	0.89048	coding
MSTRG.123318.3	0.86868	coding
MSTRG.123320.1	0.08209	noncoding
MSTRG.123321.1	0.90988	coding
MSTRG.123321.2	0.90678	coding
MSTRG.123328.1	0.61526	coding
MSTRG.123331.1	0.29467	noncoding
MSTRG.123342.1	0.53183	coding
MSTRG.123342.2	0.91562	coding
MSTRG.123342.3	0.87601	coding
MSTRG.123342.4	0.90821	coding
MSTRG.123342.5	0.92562	coding
MSTRG.123342.6	0.48362	noncoding
MSTRG.123342.7	0.75747	coding
MSTRG.123342.8	0.81593	coding
MSTRG.123342.10	0.89341	coding
MSTRG.123342.11	0.85665	coding
MSTRG.123342.12	0.92014	coding
MSTRG.123342.13	0.48343	noncoding
MSTRG.123342.14	0.83747	coding
MSTRG.123342.9	0.88665	coding
MSTRG.123342.15	0.77355	coding
MSTRG.123342.16	0.80647	coding
MSTRG.123342.17	0.90148	coding
MSTRG.123342.18	0.83898	coding
MSTRG.123342.19	0.78075	coding
MSTRG.123344.1	0.46806	noncoding
MSTRG.123345.1	0.22960	noncoding
MSTRG.123347.2	0.53019	coding
MSTRG.123347.1	0.63812	coding
MSTRG.123348.1	0.17166	noncoding
MSTRG.123355.1	0.63458	coding
MSTRG.123362.1	0.14208	noncoding
MSTRG.123362.2	0.02496	noncoding
MSTRG.123364.1	0.98108	coding
MSTRG.123368.1	0.06323	noncoding
MSTRG.123368.2	0.06209	noncoding
MSTRG.123368.3	0.07490	noncoding
MSTRG.123368.4	0.07953	noncoding
MSTRG.123368.5	0.07671	noncoding
MSTRG.123371.1	0.32399	noncoding
MSTRG.123372.1	0.15877	noncoding
MSTRG.123379.1	0.78739	coding
MSTRG.123381.1	0.97186	coding
MSTRG.123387.1	0.19615	noncoding
MSTRG.123389.2	0.23641	noncoding
MSTRG.123395.1	0.24045	noncoding
MSTRG.123396.1	0.82953	coding
MSTRG.123397.1	0.82014	coding
MSTRG.123402.1	0.54462	coding
MSTRG.123403.1	0.51401	coding
MSTRG.123406.1	0.12303	noncoding
MSTRG.123407.1	0.76657	coding
MSTRG.123407.2	0.87496	coding
MSTRG.123407.3	0.97725	coding
MSTRG.123411.1	0.43666	noncoding
MSTRG.123417.1	0.05709	noncoding
MSTRG.123418.1	0.83002	coding
MSTRG.123421.1	0.83872	coding
MSTRG.123440.1	0.84962	coding
MSTRG.123446.1	0.32493	noncoding
MSTRG.123446.2	0.55895	coding
MSTRG.123451.1	0.55029	coding
MSTRG.123459.1	0.90359	coding
MSTRG.123462.1	0.46831	noncoding
MSTRG.123479.1	0.74146	coding
MSTRG.123479.2	0.64668	coding
MSTRG.123479.3	0.43282	noncoding
MSTRG.123479.4	0.70304	coding
MSTRG.123482.1	0.17499	noncoding
MSTRG.123483.1	0.61772	coding
MSTRG.123483.2	0.24149	noncoding
MSTRG.123483.3	0.29829	noncoding
MSTRG.123484.1	0.85480	coding
MSTRG.123487.1	0.24999	noncoding
MSTRG.123488.1	0.07065	noncoding
MSTRG.123491.1	0.25198	noncoding
MSTRG.123496.1	0.58758	coding
MSTRG.123510.1	0.10746	noncoding
MSTRG.123518.1	0.26353	noncoding
MSTRG.123519.1	0.71277	coding
MSTRG.123527.1	0.99120	coding
MSTRG.123527.2	0.99693	coding
MSTRG.123529.1	0.55997	coding
MSTRG.123532.1	0.95545	coding
MSTRG.123532.2	0.97273	coding
MSTRG.123533.1	0.98849	coding
MSTRG.123539.1	0.86405	coding
MSTRG.123550.1	0.25882	noncoding
MSTRG.123562.3	0.08236	noncoding
MSTRG.123562.4	0.23246	noncoding
MSTRG.123567.1	0.99742	coding
MSTRG.123567.2	0.94825	coding
MSTRG.123567.3	0.99837	coding
MSTRG.123567.4	0.98530	coding
MSTRG.123567.5	0.99082	coding
MSTRG.123571.1	0.90425	coding
MSTRG.123571.2	0.85046	coding
MSTRG.123571.3	0.92942	coding
MSTRG.123571.4	0.47958	noncoding
MSTRG.123571.5	0.63928	coding
MSTRG.123571.6	0.80214	coding
MSTRG.123571.7	0.86459	coding
MSTRG.123574.1	0.57659	coding
MSTRG.123575.1	0.69072	coding
MSTRG.123575.2	0.75057	coding
MSTRG.123578.1	0.94103	coding
MSTRG.123580.1	0.60902	coding
MSTRG.123581.1	0.76145	coding
MSTRG.123581.2	0.58827	coding
MSTRG.123581.3	0.86376	coding
MSTRG.123581.4	0.73966	coding
MSTRG.123581.5	0.20827	noncoding
MSTRG.123581.6	0.56728	coding
MSTRG.123581.7	0.72498	coding
MSTRG.123581.8	0.84852	coding
MSTRG.123581.9	0.32903	noncoding
MSTRG.123581.10	0.29517	noncoding
MSTRG.123581.11	0.64230	coding
MSTRG.123581.12	0.57755	coding
MSTRG.123593.1	0.91344	coding
MSTRG.123596.1	0.39569	noncoding
MSTRG.123597.1	0.34954	noncoding
MSTRG.123603.1	0.86669	coding
MSTRG.123606.1	0.34004	noncoding
MSTRG.123622.1	0.78353	coding
MSTRG.123630.1	0.19928	noncoding
MSTRG.123631.1	0.56143	coding
MSTRG.123633.1	0.39109	noncoding
MSTRG.123633.2	0.11007	noncoding
MSTRG.123633.3	0.27255	noncoding
MSTRG.123634.1	0.40819	noncoding
MSTRG.123639.1	0.14373	noncoding
MSTRG.123642.1	0.99175	coding
MSTRG.123642.2	0.98671	coding
MSTRG.123644.1	0.07278	noncoding
MSTRG.123659.1	0.57666	coding
MSTRG.123673.1	0.23138	noncoding
MSTRG.123676.1	0.85268	coding
MSTRG.123676.2	0.96398	coding
MSTRG.123676.3	0.86018	coding
MSTRG.123677.1	0.74302	coding
MSTRG.123677.3	0.86593	coding
MSTRG.123677.2	0.46168	noncoding
MSTRG.123677.4	0.86733	coding
MSTRG.123677.5	0.58231	coding
MSTRG.123677.6	0.70946	coding
MSTRG.123682.1	0.83746	coding
MSTRG.123682.3	0.98695	coding
MSTRG.123694.1	0.26149	noncoding
MSTRG.123702.1	0.99970	coding
MSTRG.123702.2	0.99873	coding
MSTRG.123711.2	0.81345	coding
MSTRG.123711.1	0.88230	coding
MSTRG.123711.3	0.15729	noncoding
MSTRG.123711.4	0.50695	coding
MSTRG.123711.5	0.16373	noncoding
MSTRG.123711.6	0.90694	coding
MSTRG.123711.7	0.99509	coding
MSTRG.123711.8	0.33051	noncoding
MSTRG.123712.1	0.74987	coding
MSTRG.123713.1	0.89139	coding
MSTRG.123713.2	0.87922	coding
MSTRG.123713.3	0.90112	coding
MSTRG.123715.1	0.11127	noncoding
MSTRG.123715.2	0.14535	noncoding
MSTRG.123716.1	0.34117	noncoding
MSTRG.123719.1	0.83390	coding
MSTRG.123719.2	0.75491	coding
MSTRG.123721.1	0.73690	coding
MSTRG.123733.1	0.68255	coding
MSTRG.123741.1	0.55306	coding
MSTRG.123762.1	0.88949	coding
MSTRG.123762.2	0.03165	noncoding
MSTRG.123764.1	0.29134	noncoding
